#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;;;;;;;;;;;;;;
#[From.Religion.GetName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetHighGodName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetRandomGodName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetRandomEvilGodName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetPriestTitle];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetScriptureName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetPietyName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Religion.GetCrusadeName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.Society.GetName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.GetSocietyRank];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.GetFirstName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#[From.GetTitledFirstName];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_ghazi_sunni_leader_desc;The Grand Master of the Ghazis.;Le Grand Maître des Ghazis.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_1_female;Mujahid;Moudjahid;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_2_female;Muharib;Mouharib;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_3_female;Ghazi;Ghazi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_4_female;Imam;Imam;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_1_male;Mujahid;Moudjahid;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_2_male;Muharib;Mouharib;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_3_male;Ghazi;Ghazi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_sunni_rank_4_male;Imam;Imam;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#ghazi_shiite;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_ghazi_shiite;The Ghazis;Les Ghazis;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_desc;The Ghazis are mercenary organizations that often practiced raiding and looting when they are not under the direct command of a Muslim state. The Ghazis are not an united order but several corporations of warriors, the only major difference between them is which sect of Islam the group follow. They are considered prestigious and attract adventurers, zealots and religious and political dissidents of all ethnicities.;Les Ghazis sont des organisations mercenaires qui pratiquent souvent des raids et des pillages lorsqu'ils ne sont pas sous le commandement direct d'un État musulman. Les Ghazis ne sont pas un ordre unifié mais plusieurs corporations de guerriers, la seule différence majeure entre eux est quelle secte de l'Islam le groupe suit. Ils sont considérés comme prestigieux et attirent les aventuriers, les fanatiques et les dissidents religieux et politiques de toutes ethnies.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_leader_desc;The Grand Master of the Ghazis.;Le Grand Maître des Ghazis.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_1_female;Mujahid;Moudjahid;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_2_female;Ghazi;Ghazi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_3_female;Muharib;Mouharib;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_4_female;Imam;Imam;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_1_male;Mujahid;Moudjahid;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_2_male;Muharib;Mouharib;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_3_male;Ghazi;Ghazi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_ghazi_shiite_rank_4_male;Imam;Imam;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#sons_of_judea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_sons_of_judea;The Guardians of the Temple;Les Gardiens du Temple;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_desc;With the restoration of the rightful borders of the Jewish Kingdom of Israel, proper forces is be required to protect it from the Muslim and Christian invaders who want the holy city for themselves. The Guardian of the Temple is a new Holy Military Order whose charge is the protection of Jerusalem and of the Jewish people. Never again shall the sons of Judea be evicted from their home.;Avec la restauration des frontières légitimes du Royaume juif d'Israël, des forces appropriées sont nécessaires pour le protéger des envahisseurs musulmans et chrétiens qui veulent la ville sainte pour eux-mêmes. Le Gardien du Temple est un nouvel Ordre militaire sacré dont la charge est la protection de Jérusalem et du peuple juif. Jamais plus les fils de Judée ne seront expulsés de leur maison.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_leader_desc;The Grand Master of the Guardians of the Temple.;Le Grand Maître des Gardiens du Temple.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_1_female;Faithful;Fidèle;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_2_female;Devotee;Fervent;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_3_female;Hasid;Hassid;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_4_female;Warrior Priestess;Prêtresse guerrière;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_1_male;Faithful;Fidèle;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_2_male;Devotee;Fervent ;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_3_male;Hasid;Hassid;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sons_of_judea_rank_4_male;Warrior Priest;Prêtresse guerrière;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#braedralag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_braedralag;The Braedralag;Les Braedralag;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_desc;The Foest Braedralag was until now a sacred honor pact between two warriors, if one were to die a violent death, the other would be sworn to vengeance. With time the Norsemen would create bigger pacts of mutual assistance, under the protection of the Gods of Asgard. They are now sworn to protect all the children of the AllFather and to avenge any misdeed against the Norse faith.;Le Foest Braedralag était jusqu'à présent un pacte d'honneur sacré entre deux guerriers, si l'un devait mourir d'une mort violente, l'autre aurait juré de se venger. Avec le temps, les Nordiques créèrent de plus grands pactes d'assistance mutuelle, sous la protection des Dieux d'Asgard. Ils ont maintenant juré de protéger tous les enfants d'Odin et de venger tout méfait contre la foi nordique.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_leader_desc;The Grand Master of the Braedralag.;Le Grand Maître des Braedralag.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_1_female;Sworn Sister;Soeur assermentée;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_2_female;Sworn Warrior;Guerrier assermenté;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_3_female;Sworn Matriarch;Matriarche assermentée;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_1_male;Sworn Brother;Frère assermenté;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_2_male;Sworn Warrior;Guerrier assermenté;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_3_male;Sworn Patriarch;Patriarche assermenté;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_braedralag_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#harii;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_harii;The Harii;Les Hari ;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_desc;These men, whose bodies and shields are dyed in black, were the terror of the north-eastern roman border. Stalking the night, they would ambush their enemies with screams from the blackest corners and cut them down with impunity. With the consolidation of the power within the Germanic faith and the renewed threats from the heathens, this shadowy army was reborn to protect the remaining Irminsuls and the germanic borders once again.;Ces hommes, dont les corps et les boucliers sont teints en noir, étaient la terreur de la frontière romaine du nord-est. Traquant la nuit, ils tenaient leurs ennemis en embuscade avec des cris venant des coins les plus noirs et les abattaient en toute impunité. Avec la consolidation du pouvoir au sein de la foi germanique et les menaces renouvelées des païens, cette armée dans l'ombre renaît pour protéger les Irminsuls restants et les frontières germaniques une fois encore.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_leader_desc;The Grand Master of the Harii.;Le Grand Maître des Hari.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_1_female;Shadow;Ombre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_2_female;Ghost;Fantôme;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_3_female;Nightmare;Cauchemar;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_1_male;Shadow;Ombre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_2_male;Ghost;Fantôme;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_3_male;Nightmare;Cauchemar;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_harii_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#fianna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_fianna;The Fianna;Les Fianna;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_desc;The Fianna are a sacred band of warriors loyal only to the Druids and to the Gods, dressed in wolf skins over mail and venerating the famed warriors Fionn and Cuchullain.\nThis warband are not only a powerful shock force against the isle's many enemies, but also channel the fiery spirits of the younger, restless sons of the Éire.;Les Fianna sont une bande sacrée de guerriers loyaux uniquement aux druides et aux dieux, vêtus de peaux de loups et vénérant les célèbres guerriers Fionn et Cuchullain.\nCe groupe de guerre n'est pas seulement une puissante force de choc contre les nombreux ennemis de l'île, mais il canalise aussi l'esprit ardent des fils plus jeunes et agités de l'Éire.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_leader_desc;The Grand Master of the Fianna.;Le Grand Maître des Fianna.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_1_female;Hunter;Chasseur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_2_female;Warrior;Guerrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_3_female;Wolfkin;Loup-garou;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_1_male;Hunter;Chasseur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_2_male;Warrior;Guerrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_3_male;Wolfkin;Loup-garou;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_fianna_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#gwydion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_gwydion;The Sons of Gwydion;Les Fils de Gwydion;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_desc;The Sons of Gwydion are a sacred order of warriors loyal only to the Druids and their Circle, dressed in wolf skins over mail and venerating the famed trickster Gwydion.\nThis Order are not only a powerful shock force against Britain's many enemies, but also channel the fiery spirits of the younger, restless sons of Britain.;Les Fils de Gwydion sont un ordre sacré de guerriers fidèles uniquement aux Druides et à leur Cercle, vêtus de peaux de loups et vénérant le célèbre arnaqueur Gwydion.\nCet Ordre n'est pas seulement une puissante force de choc contre les nombreux ennemis de la Grande-Bretagne, mais il canalise également l'esprit ardent des fils plus jeunes et agités de la Grande-Bretagne.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_leader_desc;The Grand Master of the Sons of Gwydion.;Le Grand Maître des Fils de Gwydion.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_1_female;Hunter;Chasseur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_2_female;Warrior;Guerrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_3_female;Wolfkin;Loup-garou;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_1_male;Hunter;Chasseur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_2_male;Warrior;Guerrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_3_male;Wolfkin;Loup-garou;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_gwydion_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#red_dragons;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_red_dragons;The Red Dragon Knights;Les Chevaliers du Dragon Rouge;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_desc;Up till now the Red Dragon Knights have contented themselves with keeping safe the high ways and guarding the holy places of the druidic faith. This band of warriors now dedicated themselves to the protection of innocent druidic peoples everywhere. The Red Dragon Knights shall raise their banners for any druidic ruler at war with infidels, but won't fight their brothers and sisters in the faith.;Jusqu'à présent, les Chevaliers du Dragon Rouges se sont contentés de garder les hautes routes en sécurité et de garder les lieux saints de la foi druidique. Cette bande de guerriers se consacre maintenant à la protection des peuples druidiques innocents partout dans le monde. Les Chevaliers du Dragon Rouge lèveront leurs bannières pour tout chef druidique en guerre contre les infidèles, mais ne combattront pas leurs frères et sœurs dans la foi.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_leader_desc;The Grand Master of the Red Dragon Knights.;Le Grand Maitre des Chevaliers du Dragon Rouge.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_1_female;Adjutante;Adjudant;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_2_female;Dame;Dame;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_3_female;Dragon Knight;Chevalier Dragon;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_4_female;Mother Superior;Mère Supérieure;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_1_male;Sergeant;Sergent;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_2_male;Knight;Chevalier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_3_male;Dragon Knight;Chevalier Dragon;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_red_dragons_rank_4_male;Grand Master;Grand Maître;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#anubis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_anubis;The Anubis Guard;La Garde d'Anubis;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_desc;The Anubis Guards are warriors atop chariots equipped with bow and arrow alongside fearsome spear troops. They don helmets in the shape of the old god of the dead, Anubis, to whom they seek to gift their enemies as offering so that he may judge their souls, certainly to be devoured by Ammit. This [From.Religion.GetName] holy order pose a serious threat to all that oppose Kemetism and strike fear in the heart of the enemies of Egypt.;Les gardes d'Anubis sont des guerriers au sommet de chars équipés d'arcs et de flèches aux côtés de redoutables troupes de lances. Ils portent des casques en forme du vieux dieu des morts, Anubis, à qui ils cherchent à offrir leurs ennemis en offrande pour qu'il puisse juger leur âme, certainement dévorée par Ammout. Cet [From.Religion.GetName] ordre sacré représente une menace sérieuse pour tous ceux qui s'opposent au Khémitisme et font peur aux ennemis de l'Égypte.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_leader_desc;The Grand Master of the Anubis Guard.;Le Grand Maître de la Garde D'Anubis.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_1_female;Recruit;Recrue;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_2_female;Guard;Garde;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_3_female;Commander;Commandant;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_1_male;Recruit;Recrue;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_2_male;Guard;Garde;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_3_male;Commander;Commandant;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_anubis_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#horus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_horus;The Horusian Guard;La Garde Horusienne;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_desc;Following the ongoing success of the Anubis guard, the Pharaohate created another [From.Religion.GetName] holy order. This time it us under the protection of the tutelary deity itself, Horus. With the blessing of the god of kingship and the sky, the Horusian Guard is ready to defend the Egyptian empire from all heathens and heretics that would dare threaten it.;Suite au succès continu de la garde d'Anubis, le Pharaon a créé un autre [From.Religion.GetName] ordre saint. Cette fois, sous la protection de la divinité tutélaire elle-même, Horus. Avec la bénédiction du dieu de la royauté et du ciel, la Garde Horusienne est prête à défendre l'empire égyptien contre tous les païens et hérétiques qui oseraient le menacer.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_leader_desc;The Grand Master of the Horusian Guard.;Le Grand Maître de la Garde Horusienne.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_1_female;Recruit;Recrue;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_2_female;Guard;Garde;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_3_female;Commander;Commandant;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_1_male;Recruit;Recrue;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_2_male;Guard;Garde;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_3_male;Commander;Commandant;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_horus_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#herculean;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_herculean;The Herculeans;Les Herculéens;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_desc;;We have founded the Herculeans, an order of [From.Religion.GetName] warriors devoted to Hercules, the mightiest of the heroes. They tirelessly seek to emulate his exploits and battle against the followers of the Judean and Arabian prophets. No longer shall the followers of the ancient [From.Religion.GetName] faith bow their heads before foreign gods!;;;;;;;;;;;;;x;;;;;;;;;;;;;;
society_herculean_leader_desc;The Grand Master of the Herculeans.;Le Grand Maître des Herculéens.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_1_female;Labourer;Ouvrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_2_female;Hero;Héros;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_3_female;Argonaut;Argonaute;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_1_male;Labourer;Ouvrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_2_male;Hero;Héros;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_3_male;Argonaut;Argonaute;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_herculean_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#sacred_band;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_sacred_band;The Sacred Band;Le Bataillon Sacré;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_desc;The Sacred Band are a reformed brotherhood of soldiers noted for their stalwart discipline and unwavering resolution, the original band had vanished over a thousand years ago. They were an elite corps of 150 pairs of male lovers, formed with men of all social class. The members of this reborn order have sworn to never rest until the Gods of Olympus are granted the respect they are due;Le Bataillon Sacré est une confrérie réformée de soldats réputés pour leur discipline inébranlable et leur résolution inébranlable, le bataillon original avait disparu il y a plus de mille ans. C'était un corps d'élite de 150 couples d'amants masculins, formés d'hommes de toutes les classes sociales. Les membres de cet ordre renaissant ont juré de ne jamais se reposer tant que les dieux de l'Olympe n'auront pas reçu le respect qui leur est dû.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_leader_desc;The Grand Master of the Sacred Band.;Le Grand Maître du Bataillon Sacré.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_1_female;Recruit;Recrue;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_2_female;Hoplite;Hoplite;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_3_female;Captain;Capitaine;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_4_female;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_1_male;Recruit;Recrue;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_2_male;Hoplite;Hoplite;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_3_male;Captain;Capitaine;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_sacred_band_rank_4_male;Warchief;Chef de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#great_host;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_great_host;The Great Host;Le Grand Hôte;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_desc;The Great Tengri Host, an army of armies, with as many warriors as there is blades of grass in the steppes. The host is ever getting ready for the time that a Great Khan would rise and unite the hordes, leading them to glory. Until the time is right, the Great Host allow a very small subset their armies to gain experiences while helping any Tengri rulers in need of help against their common enemies;Le Grand Hôte Tengri, une armée d'armées, avec autant de guerriers qu'il y a de brins d'herbe dans les steppes. L'armée se prépare toujours pour le moment où un Grand Khan se lèvera et unira les hordes, les conduisant à la gloire. Jusqu'à ce que le moment soit venu, le Grand Hôte permet à un très petit sous-ensemble de leurs armées d'acquérir de l'expérience tout en aidant les dirigeants Tengri qui ont besoin d'aide contre leurs ennemis communs.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_leader_desc;The Grand Master of the Great Host.;Le Grand Maître du Grand Hôte.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_1_female;Marauder;Maraudeur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_2_female;Rider;Cavalier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_3_female;Keshik;Keshik;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_4_female;Warlord;Seigneur de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_1_male;Marauder;Maraudeur;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_2_male;Rider;Cavalier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_3_male;Keshik;Keshik;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_great_host_rank_4_male;Warlord;Seigneur de guerre;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#guardians_of_the_sacred_flame;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame;The Guardians of the Sacred Flame;Les Gardiens de la Flamme Sacrée;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_desc;Romuva Temple is the most sacred place of the Romuvan faith. It is well hidden and house the sacred flame and an evergreen oak, protected by the Kriwe and its loyal guards for centuries. The guards spent their life keeping the temple's location a secret, only the most dedicated warriors were chosen for the task and they will gladly help Romuvan rulers to sharpen their skills against those who pose a threat to their faith.;Le temple de Romuva est le lieu le plus sacré de la foi romouva. Il est bien caché et abrite la flamme sacrée et un chêne à feuilles persistantes, protégé par la Kriwe et ses fidèles gardiens depuis des siècles. Les gardes ont passé leur vie à garder secret l'emplacement du temple, seuls les guerriers les plus dévoués ont été choisis pour cette tâche et ils aideront volontiers les dirigeants romains à aiguiser leurs compétences contre ceux qui représentent une menace pour leur foi.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_leader_desc;The Grand Master of the Guardians of the Sacred Flame.;Le Grand Maître des Gardiens de la Flamme Sacrée.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_1_female;Guardian;Gardien;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_2_female;Oakenshield;Bouclier de chêne;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_3_female;Flamewatcher;Observateur de flammes;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_4_female;Warrior Priest;Prêtre Guerrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_1_male;Guardian;Garde;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_2_male;Oakenshield;Bouclier de chêne;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_3_male;Flamewatcher;Observateur de flammes;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_guardians_of_the_sacred_flame_rank_4_male;Warrior Priest;Prêtre Guerrier;;;;;;;;;;;;x;;;;;;;;;;;;;;;
#disciples_of_the_old_gods;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
society_disciples_of_the_old_gods;The Disciples of the Old Gods;Les Disciples des Anciens Dieux;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_disciples_of_the_old_gods_desc;One of the points that distinct the Finnish faith from the other Nordic Pagans is its strong ties to nature. Most of its gods are related to an aspect of nature and they have a strong animist side about local nature deities. The Disciples protect these local deities, their shrines being much smaller and easily forgotten, assuring that they still receive the respect they deserve. They will help any ruler of the Suomenusko who's territories is menaced by infidels.;L'un des points qui distinguent la foi finlandaise des autres païens nordiques est ses liens étroits avec la nature. La plupart de ses dieux sont liés à un aspect de la nature et ils ont un fort côté animiste sur les divinités locales de la nature. Les Disciples protègent ces divinités locales, leurs sanctuaires étant beaucoup plus petits et facilement oubliés, assurant qu'ils reçoivent toujours le respect qu'ils méritent. Ils aideront tout souverain du Suomenusko dont le territoire est menacé par des infidèles.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
society_disciples_of_the_old_gods_leader_desc;The Grand Master of the Disciples of the Old Gods.;Le Grand Maître des Disciples des Anciens Dieux.;;;;;;;;;;;;x;;;;;;;;;;;;;;;
